Chave|Nº Item|EAN|Reg. Anvisa|CódigoProd|NomeProd|NCM|Quantidade|Valor Unitário|Valor Total|Base ST Retido XML|ICMS ST XML|Alíquota|PMC|PMC 12|PMC 18|Concessão|Tipo Produto|Fator Redução
35180527849963000110550010001815431001809770|198|7898216360949|1410700530086|21097|CORTIDEX 10G PHARLAB|30043999|4.0|2.44|9.76|24.96|3.76|18|8.39|12.91|13.85|POSITIVA|Similar|16.16
35180527849963000110550010001815431001809770|199|7898216364220|1410700770011|199588|MAL DEXCL+BETA PHARLAB 120ML|30049069|2.0|4.78|9.56|33.78|3.38|12|23.42|23.42|25.33|NEGATIVA|Genérico|41.36
35180527849963000110550010001815431001809770|200|7898216366309|1410701080068|199612|SINVASTATINA PHARLAB 20MG 30 S|30049059|2.0|2.59|5.18|11.70|0.96|12|19.94|31.23|33.51|POSITIVA|Genérico|27.88
35180527849963000110550010001815431001809770|201|7898216368969|1410700940055|199554|HIDROCLOROTIAZIDA PHAR 25MG 30 S|30049099|4.0|0.79|3.16|6.00|0.40|12|6.23|6.22|6.68|POSITIVA|Genérico|27.88
35180527849963000110550010001815431001809770|202|7898277712480||126185|LACTUGOLD XPE FR.VERM 120ML|21069030|1.0|5.29|5.29|||18|26.05|||||27.88
35180527849963000110550010001815431001809770|203|7898623351677||192765|GREEN COFFE PLUS 60TABS CONLIFE|21069030|3.0|6.55|19.65|||18|80.00|||||27.88
35180527849963000110550010001815431001809770|204|7898623352179||170027|LE BLUE PANTOL CREME|33049990|8.0|4.77|38.16|42.72|7.68|25|28.60|||||27.88
35180527849963000110550010001815431001809770|205|7898623353244||187021|NARILIVRE 50ML MCG|30049099|7.0|2.92|20.44|25.76|2.73|18|25.60|||||27.88
35180527849963000110550010001815431001809770|206|7898623353251||187013|UNHA CLEAN 30ML MCG|30049099|3.0|4.3|12.90|0.00|0.00|18|38.40|||||27.88
35180527849963000110550010001815431001809770|207|7898623353459||194944|DENTACT SABOR ORIGINAL 40G|33069000|1.0|8.9|8.90|11.80|0.64|18|42.90|||||27.88
35180527849963000110550010001815431001809770|208|7898902180530||146191|OPTOCARE UL 10ML HERTZ|30049099|1.0|7.75|7.75|8.49|0.85|18|35.88|||||27.88
35180527849963000110550010001815431001809770|209|7898926572113|1017101910010|82834|NASONEX SPR NSL 120DOS SCHERIN|30043210|2.0|39.69|79.38|125.72|10.24|18|86.85|80.93|86.84|POSITIVA|Novo (Referência)|27.88
35180527849963000110550010001815431001809770|210|7898942324406||32524|FASCIA 11G 30SACHES LARANJA|35030019|1.0|96.38|96.38|||18|194.45|||||27.88
35180527849963000110550010001815431001809770|211|7898949409076||114777|ASEPXIA GEL 10 20GR|29163210|1.0|16.14|16.14|0.00|0.00|25|28.57|||||27.88
35180527849963000110550010001815431001809770|212|7898949409533||932202|ASEPXIA SB ESFOLIANTE|34011190|1.0|4.41|4.41|4.66|0.23|18|9.38|||||27.88
35180527849963000110550010001815431001809770|213|7898949409632||103143|CICATRICURE ANTIRUGAS CR 60GR|33049910|2.0|27.66|55.32|81.38|14.40|25|55.17|||||27.88
35180527849963000110550010001815431001809770|214|7899470802565|1384100660016|176891|BUSCOPLEX NATULAB 20ML|30044990|1.0|6.7|6.70|11.08|1.33|18|13.04|12.3|13.31|NEGATIVA|Similar|25.56
35180527849963000110550010001815431001809770|215|7899470805061||182162|NASOJET JATO CONTINUO 100ML|30039019|1.0|12.78|12.78|16.49|1.78|18|51.29|||||25.56
35180527849963000110550010001815431001809770|216|7899547511031|1256802470029|137398|CLOR METFOR PRATI LP 500MG 30 COMP|30049049|5.0|3.57|17.85|27.00|1.25|12|5.90|10.31|11.07|POSITIVA|Genérico|27.88
35180527849963000110550010001815431001809770|217|7899596504824||125955|SUPER GEL ARNICA 200GR CONLIFE|33049910|2.0|3.78|7.56|0.00|0.00|25|25.80|||||27.88
35180527849963000110550010001815431001809770|218|8902220114876|1052500570033|107102|OLMESARTANA 20MG 3BL 10 S TORRENT|30049079|1.0|17.2|17.20|27.31|1.47|12|32.88|32.89|35.29|POSITIVA|Genérico|27.88
35180527849963000110550010001815431001809770|219|8902220118430|1052500050153|159871|TORLOS 25MG 30 S TORRENT|30049099|1.0|14.88|14.88|17.70|0.66|18|24.11|36.75|39.43|POSITIVA|Similar|16.16
35180527849963000110550010001821521001815887|1|0742832304719||143248|DIPIRONA GREEN 500MG 10x10 S|30049069|7.0|10.21|71.47|203.35|18.13|12|39.30|||||16.16
35180527849963000110550010001821521001815887|2|7891317002503|1004308200010|796920|CETOCON+BETA+NEO.EUR CR 30G|30049077|13.0|3.89|50.57|182.39|18.20|12|19.93|19.93|21.56|NEGATIVA|Genérico|41.36
35180527849963000110550010001821521001815887|3|7891317445294|1004309930063|56127|LOSARTANA+HCT EUR 100/25MG 30|30039079|5.0|10.4|52.00|199.10|20.05|12|69.83|69.83|74.94|POSITIVA|Genérico|27.88
35180527849963000110550010001821521001815887|4|7895296109017|1267502610025|110205|TRAVOPROSTA 2,5ML NOVAQUIMICA|30049099|1.0|16.87|16.87|43.69|3.15|12|74.57|74.57|80.03|POSITIVA|Genérico|27.88
35180527849963000110550010001821521001815887|5|7896006290988|1049712870030|892471|STER COLIRIO 5ML U.Q|30043999|1.0|15.73|15.73|19.48|0.84|18|23.14|21.4|23.14|NEGATIVA|Similar|25.56
35180527849963000110550010001821521001815887|6|7896112413790||906297|PRESSAT 5MG 60 S BIOLAB|30049069|1.0|44.72|44.72|51.13|1.91|18|69.86|||||25.56
35180527849963000110550010001821521001815887|7|7896241274903|1097401010021|47563|NORESTIN 0,35MG 35 S BIOLAB|30049099|1.0|6.64|6.64|0.00|0.00|18|10.60|9.88|10.6|POSITIVA|Similar|16.16
35180527849963000110550010001821521001815887|8|7896269900150|1010702260031|9704|AEROLIN 100MG SPRAY 200DS GSK|30049039|2.0|11.95|23.90|40.00|3.58|18|39.18|36.51|39.18|POSITIVA|Novo (Referência)|16.16
35180527849963000110550010001821521001815887|9|7896641809170|1063902660083|139360|NESINA 25MG 30 CAPS|30049099|1.0|57.93|57.93|71.78|3.08|18|89.34|203.53|220.14|NEGATIVA|Novo|16.16
35180527849963000110550010001821521001815887|10|7896714207056|1046504030047|831396|DROPROPIZINA NQ XPE AD 120ML|30049067|26.0|3.8|98.80|267.02|23.40|12|15.11|15.12|16.35|NEGATIVA|Genérico|41.36
35180527849963000110550010001821521001815887|11|7898040322120|1039001720024|890475|ULTRAFER 50MG SOL.ORAL 30ML FQ|30049079|1.0|23.65|23.65|28.98|1.13|18|34.86|32.23|34.87|NEGATIVA|Específico|41.36
35180527849963000110550010001821521001815887|12|7898074618183|1008401400043|77875|SEKI XAROPE 120ML ZAMBOM|30039099|2.0|19.63|39.26|53.36|3.38|18|30.63|28.32|30.63|NEGATIVA|Similar (Referência)|41.36
35180527849963000110550010001821521001815887|13|7898100243143|1003800480082|200063|AMBROL PED XPE 100ML BRASTERA|30039049|1.0|1.99|1.99|2.54|0.12|18|16.37|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001821521001815887|14|7898100243150|1003800480074|200071|AMBROL AD XPE 100ML BRASTERA|30039049|11.0|1.99|21.89|27.94|1.32|18|23.92|22.12|23.93|NEGATIVA|Similar|25.56
35180527849963000110550010001821521001815887|15|8902220106079|1052500190028|785683|AZUKON MR 30MG 30 S TORRENT|30049079|1.0|11.23|11.23|15.61|0.97|18|21.50|20.03|21.5|POSITIVA|Similar|16.16
35180527849963000110550010001823691001818051|1|7898075310260|1048100440010|885582|CLOFEN S 50MG 20 S CIMED|30049037|77.0|1.93|148.61|59.29|5.39|18|7.33|12.73|13.66|POSITIVA|Similar|16.16
35180527849963000110550010001827251001821580|1|7891317005054|1004307270058|796821|AMOXICILINA EUR 400MG 100ML|30041012|4.0|5.77|23.08|75.04|6.56|12|32.61|32.61|35|POSITIVA|Genérico|27.88
35180527849963000110550010001827251001821580|2|7891317454371|1004309720034|794081|ACET TRIANC+ASSOC EUR CRM 30G|30049099|2.0|6.72|13.44|42.96|4.06|12|30.52|30.52|33.01|NEGATIVA|Genérico|41.36
35180527849963000110550010001827251001821580|3|7891317469283|1004310670029|120683|AMOXICILINA+CL EUR 400MG 70ML|30041012|2.0|9.23|18.46|51.68|5.14|12|76.67|76.66|82.27|POSITIVA|Genérico|27.88
35180527849963000110550010001827251001821580|4|7894916140683|1356902250019|140244|CLOR DOXICICLINA LEG 100MG 15 COMP|30049099|1.0|4.05|4.05|16.05|1.64|12|27.72|28.11|30.16|POSITIVA|Genérico|27.88
35180527849963000110550010001827251001821580|5|7895296218061|1267502050038|764464|AMOXICILINA NOVAQ 500MG 21 S|30041012|2.0|11.1|22.20|43.78|4.06|12|38.09|47.56|51.04|POSITIVA|Genérico|27.88
35180527849963000110550010001827251001821580|6|7895296279017|1267500790018|94755|METRONIDAZOL NOVAQ 50GR|30049066|1.0|5.67|5.67|12.72|0.96|12|22.20|27.22|29.21|POSITIVA|Genérico|27.88
35180527849963000110550010001827251001821580|7|7896004712581|1023511560014|836536|CEFALEXINA EMS 1G 8 S|30042052|1.0|18.75|18.75|37.38|2.55|12|65.20|65.2|69.97|POSITIVA|Genérico|27.88
35180527849963000110550010001827251001821580|8|7898148298914|1256801470025|114892|AMOXICILINA PRATI 500MG 21 S|30041012|10.0|3.81|38.10|135.90|13.40|12|23.43|23.43|25.15|POSITIVA|Genérico|27.88
35180527849963000110550010001827251001821580|9|7899095230309|1542301570011|200246|CLOR CIPROFLOX+DEXA GEO OF 5ML|30042019|1.0|4.97|4.97|12.88|1.08|12|21.97|21.97|23.57|POSITIVA|Genérico|27.88
35180527849963000110550010001827251001821580|10|7899547521214|1256801830129|154575|AZITROMICINA PRATI 500MG 5 S|30042029|2.0|5.68|11.36|44.40|4.52|12|38.63|38.64|41.46|POSITIVA|Genérico|27.88
35180527849963000110550010001828521001822814|1|7898917419106||10000001889|ETIQUETA MX5500R 21X12 C/10 GRESPAN|48211000|3.0|14.16|42.48|0.00|0.00||14.19|||||27.88
35180527849963000110550010001828641001822939|1|||10000000173|SACO DE LIXO PRETO 100L MVALE|39206219|2.0|17.55|35.10||||17.55|||||27.88
35180527849963000110550010001828641001822939|2|7896632428397||10000000817|FLANELA DE LIMPEZA 28X38|63071000|10.0|0.73|7.30||||0.72|||||27.88
35180527849963000110550010001828641001822939|3|7898509280947||10000000863|ESPONJA D.FACE BETTANIN REF9471|68053090|6.0|0.43|2.58|2.76|0.24||0.40|||||27.88
35180527849963000110550010001828641001822939|4|7898921008402||10000001825|SACO ALVEJADO TIPO I 52X68 SOUZACOM|63029100|10.0|2.28|22.80||||2.28|||||27.88
35180527849963000110550010001830761001825050|1|7891317430368|1004311470120|171835|CLOR VENLAFAXI.EUR 75MG 30 S|30049099|2.0|21.19|42.38|152.88|15.18|12|132.88|132.88|142.6|POSITIVA|Genérico|27.88
35180527849963000110550010001831491001825784|1|7894916146234|1677304510078|140699|CITR. SILDENAFILA LEG 50MG 4 COMP|30049099|180.0|3.19|574.20|3061.80|331.20|12|22.11|24.59|26.59|NEGATIVA|Genérico|41.36
35180527849963000110550010001831491001825784|2|7896523200576|1438100570011|2006|CIMEGRIPE 20 S CIMED   T|30039055|120.0|1.9|228.00|68.40|7.20|18|18.66|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001831491001825784|3|7897848501195|1476100220011|199745|CLOR HIDROXIZINA 100ML NATIVITA|30049099|60.0|4.25|255.00|952.20|97.20|12|22.00|22|23.8|NEGATIVA|Genérico|41.36
35180527849963000110550010001831491001825784|4|7898133130403|1384100020017|117903|MAXALGINA GTS 10ML NATULAB|30049069|240.0|0.75|180.00|228.00|24.00|18|5.42|nc|nc|NEGATIVA|Similar|25.56
35180527849963000110550010001831491001825784|5|7898952601061||20677|BALANCA DIGITAL CONLIFE/CONCAR|84231000|16.0|18.29|292.64|406.72|34.40|18|95.61|||||25.56
35180527849963000110550010001832651001826941|1|7702031501220||16261|ADOC FINN STEVIA 65ML|21069090|3.0|7.67|23.01|||18|11.89|||||25.56
35180527849963000110550010001832651001826941|2|7896094906020||110908|ADOC ADOCYL 80ML STEVIA|21069090|5.0|3.11|15.55|||18|4.29|||||25.56
35180527849963000110550010001832651001826941|3|7896094906624||119040|ADOC ZERO CAL SUCRALOSE 100ML|21069090|2.0|5.79|11.58|||18|9.45|||||25.56
35180527849963000110550010001832651001826941|4|7896094906648||119057|ADOC ZERO CAL SUCRALOSE PO 50|21069090|1.0|5.08|5.08|||18|9.45|||||25.56
35180527849963000110550010001832651001826941|5|7896094910904||77586|ADOC ZERO CAL SACARINA 100ML|21069090|2.0|3.47|6.94|||18|4.99|||||25.56
35180527849963000110550010001832651001826941|6|7896094910959||81604|ADOC ZERO CAL SACARINA 200ML|21069090|2.0|6.14|12.28|||18|8.49|||||25.56
35180527849963000110550010001832651001826941|7|7896094914070||154724|ADOC ADOCYL 80ML SUCRALOSE|21069090|4.0|2.89|11.56|||18|4.89|||||25.56
35180527849963000110550010001832651001826941|8|7896094915046||178244|ADOC ZERO CAL STEVIA 80ML|21069090|1.0|5.81|5.81|||18|9.99|||||25.56
35180527849963000110550010001832651001826941|9|7898928577505||16311|ADOC FINN PO SUCRAL FAMILY 150|21069090|1.0|13.32|13.32|||18|19.89|||||25.56
35180527849963000110550010001832651001826941|10|7898928577512||907709|ADOC FINN PO SUCRALOSE 50 ENV|21069090|1.0|4.97|4.97|||18|8.49|||||25.56
35180527849963000110550010001832651001826941|11|7898928577536||907717|ADOC FINN GOTAS SUCRALOSE 65ML|21069090|3.0|6.68|20.04|||18|9.79|||||25.56
35180527849963000110550010001832651001826941|12|7898928577697||16303|ADOC FINN STEVIA PO 800GR|21069090|3.0|5.16|15.48|||18|7.99|||||25.56
35180527849963000110550010001834251001828540|1|7896382700583|1126000570031|40907|INSUL HUMULIN N 100UI 10ML LIL|30043100|2.0|26.15|52.30|53.10|0.24|18|60.80|56.65|60.8|POSITIVA|Biológicos|25.56
35180527849963000110550010001835201001829490|1|7501009224181||791947|APAR PREST ULT GRIP MOVEL C/2|82121020|1.0|6.43|6.43|7.06|0.66|18|8.89|||||25.56
35180527849963000110550010001835201001829490|2|7501056348922||113621|LC DOVE 200ML ESSENCIAL|33072010|1.0|5.99|5.99|5.52|0.28|18|8.49|||||25.56
35180527849963000110550010001835201001829490|3|7506195132043||119495|CR D ORAL B PSAUDE A.ACUCA|33061000|1.0|3.45|3.45|4.06|0.38|12|4.99|||||25.56
35180527849963000110550010001835201001829490|4|7506339315950||139733|DES OLD SPICE AERO MATADOR|33072010|1.0|8.14|8.14|7.06|0.36|18|12.50|||||25.56
35180527849963000110550010001835201001829490|5|7506339325249||141507|ABS ALWAYS PT NOT L16P14 SC AB|96190000|1.0|10.05|10.05|8.84|0.69|18|13.99|||||25.56
35180527849963000110550010001835201001829490|6|7622210709509||183954|HALLS DROPS LIMAO MENTA CX21|17049020|1.0|11.21|11.21|||18|30.45|||||25.56
35180527849963000110550010001835201001829490|7|7702018332199||22558|CARGA MACH 3 C/2|82122010|2.0|14.58|29.16|0.00|0.00|18|18.64|||||25.56
35180527849963000110550010001835201001829490|8|7702031610823||142687|DESITIN CREAMY 57GR|33049990|1.0|19.67|19.67|0.00|0.00|25|24.88|||||25.56
35180527849963000110550010001835201001829490|9|7790580618612||168393|TORTUGUITA BRANCA 24X18G|18069000|1.0|21.93|21.93|17.20|1.91|18|31.68|||||25.56
35180527849963000110550010001835201001829490|10|7791293022581||95612|DES REXONA AER M XTRA COOL|33072010|1.0|7.83|7.83|10.81|0.89|18|12.69|||||25.56
35180527849963000110550010001835201001829490|11|7791293028774||139501|DES AXE 90GR AP BLACK|33072010|1.0|7.02|7.02|7.16|1.01|18|10.89|||||25.56
35180527849963000110550010001835201001829490|12|7791293032269||168997|DES REXONA AER M ANTIBAC FRESH|33072010|6.0|7.54|45.24|0.00|0.00|18|12.69|||||25.56
35180527849963000110550010001835201001829490|13|7896046710262||29082|CHUP LIL R.604930 FUNNY EST T2|39269040|1.0|7.4|7.40|11.13|1.34|18|9.25|||||25.56
35180527849963000110550010001835201001829490|14|7896067200186||135210|PILHA PANASON ALC POWER AAA 2U|85061020|2.0|4.18|8.36|||18|5.99|||||25.56
35180527849963000110550010001835201001829490|15|7896092000010||17079|DES DAP POTE S/PERFUME 55G|33072010|1.0|5.87|5.87|8.45|0.57|18|7.99|||||25.56
35180527849963000110550010001835201001829490|16|7896094924635||57265|LT DE COLONIA 200ML|33072010|1.0|4.74|4.74|4.08|0.24|18|6.81|||||25.56
35180527849963000110550010001835201001829490|17|7896202900193||48900|FLOGORAL SP MENTA 30ML ACHE|30049099|1.0|23.47|23.47|30.86|1.61|18|36.16|||||25.56
35180527849963000110550010001835201001829490|18|7896222718358||886598|PRESER OLLA PROLONG C/3|40141000|1.0|3.64|3.64|||0.|5.50|||||25.56
35180527849963000110550010001835201001829490|19|7896222720283||16162|PRESER JONTEX LUBR MACA VE C/3|40141000|1.0|3.49|3.49|||0.|5.60|||||25.56
35180527849963000110550010001835201001829490|20|7896222720382||72983|PRESER JONTEX MARATON C/6|40141000|1.0|7.64|7.64|||0.|8.95|||||25.56
35180527849963000110550010001835201001829490|21|7896222720566||172874|PRESER JONTEX LUBR BOLSO L8P6|40141000|1.0|6.14|6.14|||0.|8.95|||||25.56
35180527849963000110550010001835201001829490|22|7896279115001||193987|COND MURIEL ALISENA CRESCE 300|33059000|1.0|10.13|10.13|0.00|0.00|25|14.30|||||25.56
35180527849963000110550010001835201001829490|23|7896317900187||56499|LEITE BEBELAC/MILUPA 1 800GR|19011010|1.0|22.56|22.56|30.95|1.58|18|33.99|||||25.56
35180527849963000110550010001835201001829490|24|7896327310105||150649|HAIR SPR FIXING 250ML NORMAL|33053000|1.0|7.49|7.49|0.00|0.00|25|11.07|||||25.56
35180527849963000110550010001835201001829490|25|7896327310136||150631|HAIR SPR FIXING 250ML  EXT  FORT|33053000|1.0|7.49|7.49|0.00|0.00|25|11.07|||||25.56
35180527849963000110550010001835201001829490|26|7896509961194||196295|ESM BCOLOR TRANSP LILLIES|33043000|3.0|1.71|5.13|3.27|0.57|25|2.69|||||25.56
35180527849963000110550010001835201001829490|27|7896509961217||196360|ESM BCOLOR CINT SAND|33043000|1.0|1.71|1.71|1.09|0.19|25|2.69|||||25.56
35180527849963000110550010001835201001829490|28|7896509961262||196345|ESM BCOLOR CINT POPPIES|33043000|5.0|1.71|8.55|5.45|0.95|25|2.69|||||25.56
35180527849963000110550010001835201001829490|29|7896509961316||196436|ESM BCOLOR CR FRANCE|33043000|1.0|1.71|1.71|1.09|0.19|25|2.69|||||25.56
35180527849963000110550010001835201001829490|30|7896509961347||196501|ESM BCOLOR CR DUBAI|33043000|1.0|1.71|1.71|1.09|0.19|25|2.69|||||25.56
35180527849963000110550010001835201001829490|31|7896509961378||196477|ESM BCOLOR CR PINK NOBRE|33043000|2.0|1.71|3.42|2.18|0.38|25|2.69|||||25.56
35180527849963000110550010001835201001829490|32|7896509961552||196527|ESM BCOLOR CR AMORECO|33043000|1.0|1.71|1.71|0.00|0.00|25|2.69|||||25.56
35180527849963000110550010001835201001829490|33|7896509961590||196550|ESM BCOLOR GLITTER CHUVISCO|33043000|1.0|1.71|1.71|1.09|0.19|25|2.69|||||25.56
35180527849963000110550010001835201001829490|34|7896509961750||196618|ESM BCOLOR TRAT EXTRA BRILHO|33043000|2.0|1.71|3.42|2.18|0.38|25|2.69|||||25.56
35180527849963000110550010001835201001829490|35|7896509961767||196634|ESM BCOLOR TRAT BASE FORTALECED|33043000|1.0|1.71|1.71|1.09|0.19|25|2.69|||||25.56
35180527849963000110550010001835201001829490|36|7896509961774||196626|ESM BCOLOR TRAT BASE SETIM|33043000|1.0|1.71|1.71|1.09|0.19|25|2.69|||||25.56
35180527849963000110550010001835201001829490|37|7896509962498||196378|ESM BCOLOR CINT BEM AMADA|33043000|1.0|1.71|1.71|1.09|0.19|25|2.69|||||25.56
35180527849963000110550010001835201001829490|38|7896509972084||176636|TINT B.COLOR BELA COR 2.11 P. A|33059000|2.0|5.7|11.40|9.16|1.54|25|8.98|||||25.56
35180527849963000110550010001835201001829490|39|7896509973371||196261|ESM BCOLOR METAL FUJI|33043000|1.0|1.71|1.71|1.16|0.20|25|2.69|||||25.56
35180527849963000110550010001835201001829490|40|7896509973937||196659|ESM BCOLOR CR DESTINO|33043000|1.0|1.71|1.71|1.09|0.19|25|2.69|||||25.56
35180527849963000110550010001835201001829490|41|0000075054441||151407|DES SUAVE ROLLON LAVANDA/ERVA DOC|33072010|1.0|2.94|2.94|2.85|0.14|18|4.99|||||25.56
35180527849963000110550010001835201001829490|42|0000078906433||40584|ESPAR CREMER IMPERM 1,2CMX4,5M|30051030|2.0|2.67|5.34|0.00|0.00|18|5.12|||||25.56
35180527849963000110550010001835201001829490|43|0000078906617||31815|NIVEA CR 56G|33049910|1.0|12.41|12.41|0.00|0.00|25|15.99|||||25.56
35180527849963000110550010001835201001829490|44|0000078923409||4507|DES REXONA ROLLON M ACTIVE|33072010|1.0|4.73|4.73|0.00|0.00|18|8.29|||||25.56
35180527849963000110550010001835201001829490|45|0000078929241||88609|DES DOVE ROLLON F BEAUTY FINIS|33072010|1.0|5.95|5.95|6.88|0.35|18|9.35|||||25.56
35180527849963000110550010001835201001829490|46|0000078929395||95620|DES REXONA ROLLON M XTRA COOL|33072010|2.0|4.85|9.70|10.32|0.52|18|8.29|||||25.56
35180527849963000110550010001835201001829490|47|3014260321031||779546|CARGA MACH 3 C/4|82122010|1.0|29.0|29.00|35.32|3.51|18|36.99|||||25.56
35180527849963000110550010001835201001829490|48|3014260833176||74450|ESC D ORAL B 123 LIMPEZA BRILH|96032100|1.0|2.5|2.50|3.10|0.30|12|3.39|||||25.56
35180527849963000110550010001835201001829490|49|3337872411816||3962|LRP KERIUM SH ANTIQ 200ML|33051000|1.0|64.2|64.20|0.00|0.00|18|89.59|||||25.56
35180527849963000110550010001835201001829490|50|3337872412493||86553|LRP ANTHELIOS 50 AE GEL/CR 50M|33049990|1.0|60.94|60.94|51.87|2.70|18|88.60|||||25.56
35180527849963000110550010001835201001829490|51|4005808315697||900951|LC NIVEA BODY 400ML MILK|33072090|1.0|11.79|11.79|0.00|0.00|18|15.95|||||25.56
35180527849963000110550010001835201001829490|52|4005808729494||904342|NIVEA PROT LABIAL MORANGO|33041000|1.0|9.94|9.94|0.00|0.00|25|13.80|||||25.56
35180527849963000110550010001835201001829490|53|4005808806430||834275|SB NIVEA 90G HID.PROT LEITE T|34011190|1.0|1.22|1.22|0.00|0.00|18|1.69|||||25.56
35180527849963000110550010001835201001829490|54|4005900431943||196204|DES NIVEA ROLLON F B W FRESH|33072010|1.0|5.32|5.32|0.00|0.00|18|7.35|||||25.56
35180527849963000110550010001835201001829490|55|7500435000840||146266|CR D ORAL B 70G ESC A.ACU L3P2|33061000|1.0|6.54|6.54|0.00|0.00|12|8.35|||||25.56
35180527849963000110550010001835201001829490|56|7500435024594||166801|ESC D ORAL B IND PLUS 35 L2P1|96032100|2.0|9.63|19.26|0.00|0.00|12|12.59|||||25.56
